name;nationality;position;overall;age;real_team;device
Faress Al Aiyaf;Saudi Arabia;CDM|CM;63;28;Al Hazem;1
Jonathan Bamba;France;LM;78;24;LOSC Lille;1
Fawaz Al Sagour;Saudi Arabia;RB;62;24;Al Wehda;1
Buenacasa;Spain;ST;64;24;Málaga CF;1
Joe Gomez;England;RB|CB;82;23;Liverpool;1
Mattia Vitale;Italy;CM;66;22;Frosinone;1
Cristo González;Spain;ST|LM|CAM;68;22;SD Huesca;1
Jorge Sáenz;Spain;CB;72;23;RC Celta;1
Mimoun Mahi;Morocco;ST|LM|CAM;72;26;FC Zürich;1
Marco Pinato;Italy;CM|CAM;67;25;Pisa;1
Alex Meret;Italy;GK;78;23;Napoli;1
Nicolas Haas;Switzerland;CDM|CM;71;24;Frosinone;1
Carlos Castro;Spain;ST;64;25;CD Lugo;1
Harry Anderson;England;RM;65;23;Lincoln City;1
Ellyes Skhiri;Tunisia;CDM|CM;78;25;1. FC Köln;1
Gennaro Acampora;Italy;CDM|CM;64;26;La Spezia;1
Mikkel Maigaard;Denmark;CM|CAM;64;24;Strømsgodset IF;1
Alex Bass;England;GK;66;22;Portsmouth;1
Keagan Dolly;South Africa;LM|CAM;72;27;Montpellier Hérault SC;1
Percy Tau;South Africa;ST|RW|LW;73;26;Club Brugge KV;1
Ramahlwe Mphahlele;South Africa;RWB|RB|CB|RW;69;30;Kaizer Chiefs;1
Sessi D'Almeida;Benin;CM;66;24;Valenciennes FC;1
Connor Roberts;Wales;RB|LB;70;24;Swansea City;1
Jean Butez;France;GK;72;25;Royal Excel Mouscron;1
Adama Traoré;Mali;CM|CAM|RW;72;25;Football Club de Metz;1
John Santander;Chile;LB|LM;62;26;CD Cobresal;1
Vallejo;Spain;CB;76;23;Granada CF;1
Valentin Jacob;France;RM|CAM;70;26;Chamois Niortais Football Club;1
Tony Mauricio;France;RM|CAM;69;26;Racing Club de Lens;1
Dylan Louiserre;France;CDM|CM;67;25;Chamois Niortais Football Club;1
Chérif Quenum;France;LB|CB;60;27;Valenciennes FC;1
Jarlan Barrera;Colombia;RM|CAM;75;24;Atlético Nacional;1
Pelle van Amersfoort;Netherlands;CM|CAM;68;24;Cracovia;1
Simone Bastoni;Italy;LB|LM;62;23;La Spezia;1
Ben Richards-Everton;England;LB|CB;63;28;Bradford City;1
Merino;Spain;CM;80;24;Real Sociedad;1
Ahmad Al Habib;Saudi Arabia;CB;63;27;Abha Club;1
Vincent Koziello;France;CDM|CM;73;24;Paris FC;1
Kike Barja;Spain;RM|LM;69;23;CA Osasuna;1
Alex Berenguer;Spain;LM|CF|LW;77;25;Torino;1
Carlos Nieto;Spain;LB;68;24;R. Zaragoza;1
Liam Kelly;Scotland;GK;68;24;Queens Park Rangers;1
Raúl Guti;Spain;RM|CM;70;23;R. Zaragoza;1
Khaled Narey;Germany;RB|RM|LM;72;26;Hamburger SV;1
Benjamín Kuscevic;Chile;CB;73;24;Universidad Católica;1
Ronan Coughlan;Republic of Ireland;ST|RM;61;23;Sligo Rovers;1
Joachim Soltvedt;Norway;LWB|LM|LW;58;24;Sarpsborg 08 FF;1
Jhon Duque;Colombia;CDM;73;28;Millonarios FC;1
Sergio Gil;Spain;CDM|CM|CAM;65;24;Extremadura UD;1
Duje Caleta-Car;Croatia;CB;78;23;Olympique de Marseille;1
Mathias Rasmussen;Norway;LB|LW;67;22;FC Nordsjælland;1
Ignacio Jeraldino;Chile;ST;70;24;Club Atlas;1
Mads Døhr Thychosen;Denmark;RWB|RB|RW;67;23;FC Nordsjælland;1
Conor McGrandles;Scotland;RWB|CM|RW;63;24;Milton Keynes Dons;1
Dimitar Mitov;Bulgaria;GK;58;23;Cambridge United;1
José Devecchi;Argentina;GK;68;25;Audax Italiano;1
Volkan Findikli;Turkey;CB|CDM;68;29;Konyaspor;1
Nicolás Fernández;Argentina;ST|LW;72;24;San Lorenzo de Almagro;1
Habib Diallo;Senegal;ST;76;25;Football Club de Metz;1
Michael Anaba;Ghana;CDM|CM|CAM;62;26;AFC Eskilstuna;1
Emiliano Velázquez;Uruguay;CB;73;26;Rayo Vallecano;1
Sinan Gümüs;Germany;ST|RM;72;26;Antalyaspor;1
Nadiem Amiri;Germany;CM|CAM;79;23;Bayer 04 Leverkusen;1
Ben Thompson;England;CM|CAM|CF;69;24;Millwall;1
Jack Hendry;Scotland;CB;66;25;Melbourne City;1
Egzon Binaku;lbania;LB|LWB|LW;63;24;IFK Norrköping;1
David García;Spain;CB;73;26;CA Osasuna;1
Andrés Ibargüen;Colombia;LM|LW;73;28;Club América;1
Constantin Budescu;Romania;ST|LM|CAM;75;31;Asocia?ia Fotbal Club Astra Giurgiu;1
Luke McGee;England;GK;64;24;Bradford City;1
Rúben Lameiras;Portugal;RW|LW;74;25;Futebol Clube de Famalicão;1
Emmanuel Sonupé;England;LM|CAM|RW;59;24;Stevenage;1
Babacar Gueye;Senegal;ST;68;25;Karlsruher SC;1
Konrad Laimer;Austria;RB|CDM|CM;80;23;RB Leipzig;1
Vlad Achim;Romania;CM;67;31;Fotbal Club Viitorul Constan?a;1
Jacopo Petriccione;Italy;CM;70;25;Lecce;1
Harry Charsley;Republic of Ireland;CM|CAM;63;23;Mansfield Town;1
Ygor Nogueira;Brazil;CB;71;25;Gil Vicente FC;1
Lewis Page;England;LB|LWB|LW;65;24;Charlton Athletic;1
Ezkieta;Spain;GK;65;23;Athletic Club;1
Branco Ampuero;Chile;CB;69;27;CD Antofagasta;1
Bruno Gaspar;Angola;RB;72;27;Olympiacos CFP;1
Irfan Can Kahveci;Turkey;CM|CAM;77;25;Medipol Basaksehir FK;1
James Talbot;Republic of Ireland;GK;65;23;Bohemian FC;1
Adam Masina;Italy;LB;74;26;Watford;1
Esteban Ruiz;Colombia;GK;63;23;Independiente Medellín;1
Stiven Vega;Colombia;RB;62;22;Millonarios FC;1
José Luis Moreno;Colombia;CB;63;23;Millonarios FC;1
Rolando Mandragora;Italy;CDM|CM;76;23;Udinese;1
Carlos Embaló;Guinea Bissau;ST|CAM|RW;69;25;KAS Eupen;1
Kasey Palmer;England;CAM;70;23;Bristol City;1
Damjan Bohar;Slovenia;LM;69;28;Zaglebie Lubin;1
Víctor Dávila;Chile;ST|CAM;68;22;Pachuca;1
Joel Tagueu;Cameroon;ST;70;26;Marítimo;1
Byron Saavedra;Chile;LB;63;23;Coquimbo Unido;1
Mason Bloomfield;England;ST;58;23;Crawley Town;1
Hernani;Brazil;CDM|CM;74;26;Parma;1
Cheick Keita;Mali;LB|LWB|LW;67;24;Birmingham City;1
Timur Zhamaletdinov;Russia;ST;64;23;Lech Poznan;1
Douglas;Brazil;ST;62;25;Hokkaido Consadole Sapporo;1
Levi Sutton;England;RB|CM;60;23;Scunthorpe United;1
Kevin Balanta;Colombia;CDM|CM;71;23;Club Tijuana;1
Pol Llonch;Spain;CDM|CM;72;27;Willem II;1
Eric Bailly;Ivory Coast;CB;80;26;Manchester United;1
Aaron Collins;Wales;ST;60;23;Forest Green Rovers;1
Connal Trueman;England;GK;65;24;Birmingham City;1
Bayron Oyarzo;Chile;ST|CF;57;25;Curicó Unido;1
Leandro Contin;Argentina;ST;63;24;Gimnasia y Esgrima La Plata;1
Lekue;Spain;RB|RW|LW;73;27;Athletic Club;1
Nathan;Brazil;CB;66;25;FC Zürich;1
Obbi Oularé;Belgium;ST;72;24;Standard de Liège;1
Dario Van den Buijs;Belgium;CB;66;24;Heracles Almelo;1
Ibrahim Cissé;France;RB|LB|CB;62;24;Paris FC;1
Chris Bedia;Ivory Coast;ST;67;24;ESTAC Troyes;1
Rezan Corlu;Denmark;CAM|RW;62;22;Lyngby BK;1
Dominic Solanke;England;ST;70;22;AFC Bournemouth;1
Aboubakar Kamara;France;ST|RW;71;25;Fulham;1
Charlie Colkett;England;CDM|CM|CAM;65;23;Östersunds FK;1
Bradley Collins;England;GK;65;23;Barnsley;1
Ahmet Oguz;Turkey;RWB|RB|RW;71;27;Gençlerbirligi SK;1
Regan Poole;Wales;RB|CB;64;22;Milton Keynes Dons;1
Maurice Litka;Germany;RM|LM|CAM;63;24;SC Preußen Münster;1
Merquelanz;Spain;CAM|RW|LW;70;25;CD Mirandés;1
Marlon Frey;Germany;CDM|CM;67;24;SV Sandhausen;1
Omar Albornoz;Colombia;LB|LM|LW;67;24;Deportes Tolima;1
Andrés Murillo;Colombia;CB;66;24;La Equidad;1
Dale Gorman;Northern Ireland;CM;57;24;Newport County;1
Quentin Cornette;France;RM;68;26;Amiens SC;1
Ben Kennedy;Northern Ireland;RM|CAM|RW;62;23;Stevenage;1
Jason Kerr;Scotland;CB;68;23;St. Johnstone FC;1
Iván Colman;Argentina;CM|CAM;65;25;Argentinos Juniors;1
Leonardo Suárez;Argentina;ST|RM;72;24;Club América;1
Abdullah Al Ammar;Saudi Arabia;LB;61;26;Al Ittihad;1
Nicola Citro;Italy;ST;66;31;Frosinone;1
Stefano Gori;Italy;GK;68;24;Pisa;1
Ilzat Akhmetov;Russia;CM|CAM;73;22;PFC CSKA Moscow;1
Kane Vincent-Young;England;RB|LB|LWB|LW;66;24;Ipswich Town;1
Théo Valls;France;CDM|CM;71;24;Nîmes Olympique;1
Oliver Burke;Scotland;ST|RM|LM;68;23;D. Alavés;1
Lukas Boeder;Germany;RB|CB;64;23;MSV Duisburg;1
Camilo Mayada;Uruguay;RB|LB|RM;74;29;Club Atlético de San Luis;1
Martín Campaña;Uruguay;GK;76;31;Independiente;1
Tom King;Wales;GK;62;25;Newport County;1
George Pu?ca?;Romania;ST;70;24;Reading;1
Gyrano Kerk;Netherlands;ST|RW|LW;74;24;FC Utrecht;1
Julius Düker;Germany;ST|RM;64;24;SV Meppen;1
Guido Rodríguez;Argentina;CDM|CM;77;25;Real Betis;1
Nader Al Muwallad;Saudi Arabia;RB|CDM;59;28;Al Adalah Club;1
Alexandr Golovin;Russia;CM|CAM;80;24;AS Monaco Football Club SA;1
Miguel Ibarra;United States;RWB|RM|LM|RW;67;30;Seattle Sounders FC;1
Dominik Nagy;Hungary;RM|LM;68;25;Panathinaikos FC;1
Conor Chaplin;England;ST|CAM|CF;68;23;Barnsley;1
Karlan Grant;England;ST|LM|LW;74;22;Huddersfield Town;1
Kingsley Ehizibue;Netherlands;RB|RM;73;25;1. FC Köln;1
Kasim Adams Nuhu;Ghana;CB;73;25;Fortuna Düsseldorf;1
Diego Fernández;Chile;CM;60;22;Deportes Iquique;1
Hamilton Piedra;Ecuador;GK;65;27;Independiente del Valle;1
Luis Cangá;Ecuador;CB;64;25;Delfín Sporting Club;1
Arturo Mina;Ecuador;CB;72;29;Yeni Malatyaspor;1
Luis Fernando León;Ecuador;CB;72;27;Club Atlético de San Luis;1
Mario Pineida;Ecuador;RB|LB;69;28;Barcelona Guayaquil;1
Matthias Bader;Germany;RB|RM;68;23;SV Darmstadt 98;1
Terell Thomas;England;CB;63;24;AFC Wimbledon;1
Murilo;Brazil;RM|LM;73;25;R. Sporting;1
Anuar;Morocco;CDM|CM|CAM;75;25;Panathinaikos FC;1
Pedro Gallese;Peru;GK;73;30;Orlando City Soccer Club;1
Josimar Atoche;Peru;CDM;63;30;Cusco Fútbol Club;1
Miguel Trauco;Peru;LB|LM;74;27;AS Saint-Étienne;1
Raúl Castro;Bolivia;CDM|CM;65;30;Free Agents;1
Seydou Sy;Senegal;GK;66;24;AS Monaco Football Club SA;1
Abdou Diallo;France;LB|CB;80;24;Paris Saint-Germain;1
Jean-Kévin Augustin;France;ST;75;23;Leeds United;1
Saša Zivec;Slovenia;RM|LM;69;29;Zaglebie Lubin;1
Abduwal Ablet;China PR;LWB|LW;60;33;Henan Jianye FC;1
Kelechi Iheanacho;Nigeria;ST|CAM;74;23;Leicester City;1
Glenn Bijl;Netherlands;RB|CDM|CM;69;25;FC Emmen;1
Cesinha;Brazil;ST|CAM|LW;75;30;Daegu FC;1
CJ Hamilton;England;ST|LWB|LM|LW;63;25;Mansfield Town;1
Dominic Baumann;Germany;ST|CAM;65;25;FC Würzburger Kickers;1
Kuki Zalazar;Spain;ST|RM|CAM;66;22;R. Valladolid CF;1
Jin Yangyang;China PR;CB;64;27;Hebei China Fortune FC;1
Dong Yanfeng;China PR;RB|CB;57;24;Dalian YiFang FC;1
Todd Cantwell;England;RM|LM;74;22;Norwich City;1
George Blackwood;Australia;ST|CM|CAM;60;23;Adelaide United;1
Max Burgess;Australia;CAM;63;25;Western United FC;1
Bruce Kamau;Australia;RWB|RM|RW;63;25;Western Sydney Wanderers;1
Ilias Chatzitheodoridis;Greece;LB|LM;66;22;Panathinaikos FC;1
George Dobson;England;CDM|CM;66;22;Sunderland;1
Kristopher da Graca;Sweden;CB;65;22;IFK Göteborg;1
Marc Bola;England;LB|LWB|LW;64;22;Blackpool;1
Ben Sheaf;England;CDM;64;22;Doncaster Rovers;1
Ainsley Maitland-Niles;England;RWB|RB|RM|RW;75;22;Arsenal;1
Stephy Mavididi;England;ST|LM;72;22;Dijon FCO;1
Chris Willock;England;LM;68;22;Huddersfield Town;1
Ben Godfrey;England;CB;72;22;Norwich City;1
Burak Çamoglu;Turkey;RM;66;23;Karlsruher SC;1
Marlos Moreno;Colombia;RW|LW;68;23;Portimonense SC;1
Brayan Rovira;Colombia;CDM;68;23;Atlético Nacional;1
David Castañeda;Colombia;ST;63;25;Patriotas Boyacá FC;1
Daniele Verde;Italy;RM|CF;72;24;AEK Athens;1
Nicolás Araya;Chile;GK;57;21;CD Antofagasta;1
Stevie Mallan;Scotland;CDM|CM;67;24;Hibernian;1
Maximilian Dittgen;Germany;LB|LM;67;25;SV Wehen Wiesbaden;1
Presnel Kimpembe;France;CB;82;24;Paris Saint-Germain;1
Rayan Raveloson;Madagascar;RB|CM;68;23;ESTAC Troyes;1
Antonin Bobichon;France;LM|CM;72;24;Angers SCO;1
Moussa Niakhaté;France;CB;75;24;1. FSV Mainz 05;1
Olivier Boscagli;France;LB|CB;70;22;PSV;1
Boubacar Barry;Germany;RB|RM|CAM;65;24;KFC Uerdingen 05;1
Victor Adeboyejo;Nigeria;ST;61;22;Cambridge United;1
David Gil;Spain;GK;64;26;Cádiz CF;1
Gianfranco Gazzaniga;Argentina;GK;64;26;SD Ponferradina;1
Jamie McGrath;Republic of Ireland;RM|CAM;61;23;St. Mirren;1
Niklas Kreuzer;Germany;RB|RM|LM;68;27;SG Dynamo Dresden;1
Bernardo Medina;Paraguay;GK;71;32;Club Atlético Grau;1
Cecilio Domínguez;Paraguay;LM|LW;75;25;Independiente;1
Julián Benítez;Paraguay;ST|LM;66;33;Club Nacional;1
Jorge Moreira;Paraguay;RB;74;30;Portland Timbers;1
Reece Oxford;England;RB|CB|CDM;67;21;FC Augsburg;1
Agustín Fontana;Argentina;ST;69;24;Club Atlético Banfield;1
Diego Sosa;Argentina;CM|LW;65;28;Argentinos Juniors;1
Pere Milla;Spain;ST|LM|CAM;73;27;Elche CF;1
Quentin Lecoeuche;France;LB|LM;66;26;FC Lorient;1
Mikkel Duelund;Denmark;CM|RW|LW;70;23;Dynamo Kyiv;1
Cédric Yambéré;Central African Rep.;CB;71;29;Ettifaq FC;1
Jann George;Germany;RM|CAM;68;27;SSV Jahn Regensburg;1
Rasmus Lauritsen;Denmark;CB;68;24;IFK Norrköping;1
Marvin Gakpa;France;CM;71;26;Football Club de Metz;1
Denis Bouanga;Gabon;RM|LM;78;25;AS Saint-Étienne;1
Steven Bergwijn;Netherlands;CAM|RW|LW;82;22;Tottenham Hotspur;1
Marko Kvasina;Austria;ST|CAM;65;23;SV Mattersburg;1
Jorge Carrascal;Colombia;CAM;73;22;River Plate;1
Jorge Henríquez;Chile;CM|CAM;63;26;Audax Italiano;1
Édgar Jiménez;Venezuela;CDM;62;35;Mineros de Guayana;1
Scott McKenna;Scotland;CB;71;23;Aberdeen;1
Sultan Ahmed Mandash;Saudi Arabia;RM|LM;61;25;Al Taawoun;1
Adam Pearce;Australia;GK;58;23;Central Coast Mariners;1
Siyabonga Mpontshane;South Africa;GK;65;34;Orlando Pirates;1
Dylan Mottley-Henry;England;RM;58;22;Bradford City;1
Oliver Sail;New Zealand;GK;60;24;Wellington Phoenix;1
Petar Stojanovic;Slovenia;RB|RM;71;24;Dinamo Zagreb;1
Erik Janza;Slovenia;LB;66;27;Górnik Zabrze;1
Benjamin Verbic;Slovenia;RM|LM|CF;78;26;Dynamo Kyiv;1
Aaron McEneff;Northern Ireland;CDM|CM;64;25;Shamrock Rovers;1
Filip Lesniak;Slovakia;CDM|CM;60;24;Silkeborg IF;1
Nathan Oduwa;Nigeria;LM;64;24;Dundalk;1
Miguel Araujo;Peru;CB;70;25;FC Emmen;1
Colm Horgan;Republic of Ireland;RB;62;26;Derry City;1
Ryan Manning;Republic of Ireland;LB|CM;71;24;Queens Park Rangers;1
Guo Hao;China PR;CDM|CM;59;27;Tianjin TEDA FC;1
Matías Romero;Argentina;CM|RW;62;24;Argentinos Juniors;1
Elliot Käck;Sweden;LB;68;30;Djurgårdens IF;1
Jordan Morris;United States;ST|RW|LW;72;25;Seattle Sounders FC;1
Jesús Gallardo;Mexico;LB|LM|LW;75;25;Monterrey;1
Jonny Maddison;England;GK;58;25;Port Vale;1
Cedric Teuchert;Germany;ST|RW;69;23;Hannover 96;1
Carlos Alves;Portugal;GK;63;22;Rio Ave FC;1
Deklan Wynne;New Zealand;LB|CB;64;25;Colorado Rapids;1
Roger Assalé;Ivory Coast;ST;75;26;CD Leganés;1
Michalis Bakakis;Greece;RWB|RB|CB|RW;71;29;AEK Athens;1
Trezeguet;Egypt;RM|RW|LW;76;25;Aston Villa;1
Ryan Hardie;Scotland;ST;65;23;Plymouth Argyle;1
Léo Jardim;Brazil;GK;72;25;LOSC Lille;1
Ángel González;Argentina;ST|RM|RW;74;26;Estudiantes de La Plata;1
Che Adams;England;ST;73;24;Southampton;1
Chey Dunkley;England;CB;69;28;Wigan Athletic;1
Akieme;Spain;LB;66;22;FC Barcelona;1
Luka Maric;Croatia;CB;62;33;Arka Gdynia;1
Filippo Romagna;Italy;CB;71;23;Sassuolo;1
Nicolas Pépé;Ivory Coast;RM|RW;82;25;Arsenal;1
Ryan Sweeney;Republic of Ireland;CB;64;23;Mansfield Town;1
Jafar Arias;Curacao;ST;66;25;FC Emmen;1
Clément Depres;France;ST;67;25;Nîmes Olympique;1
Jon Gorenc Stankovic;Slovenia;CB|CDM;69;24;Huddersfield Town;1
Florian Miguel;France;LB|CB;70;23;Nîmes Olympique;1
Jonathan Tamimi;Jordan;RWB|RM|RW;64;25;GIF Sundsvall;1
Diego Chávez;Mexico;ST|LM|CAM;62;25;Club Necaxa;1
Braulio Uraezaña;Bolivia;GK;60;25;Club Social Cultural y Deportivo Blooming;1
Javi Muñoz;Spain;ST|CM|CAM;69;25;CD Tenerife;1
Marcos Llorente;Spain;CDM|CM;81;25;Atlético Madrid;1
Emiliano Buendía;Argentina;RM;77;23;Norwich City;1
Brian Torrealba;Chile;RB|CB;67;23;CD O'Higgins;1
Nordi Mukiele;France;RB|CB;78;22;RB Leipzig;1
Jannik Dehm;Germany;RB;69;24;Holstein Kiel;1
Maximilian Eggestein;Germany;CDM|CM|CAM;78;23;SV Werder Bremen;1
Desevio Payne;United States;RB|LB;63;24;FC Emmen;1
Maximilian Sauer;Germany;RWB|RB|RM|RW;67;26;SpVgg Greuther Fürth;1
Hamad Suliman Al Jayzani;Saudi Arabia;RWB|RB|RW;60;27;Al Wehda;1
Sui Weijie;China PR;GK;61;37;Chongqing Dangdai Lifan FC SWM Team;1
Luo Xin;China PR;RB|CB;61;30;Henan Jianye FC;1
Lü Haidong;China PR;LB|LWB|LM|LW;61;28;Shenzen FC;1
Wu Qing;China PR;LB|LM;58;39;Chongqing Dangdai Lifan FC SWM Team;1
Wang Weicheng;China PR;CM|CAM;58;28;Chongqing Dangdai Lifan FC SWM Team;1
Feng Jin;China PR;RM|RW;63;26;Chongqing Dangdai Lifan FC SWM Team;1
Joevin Jones;Trinidad & Tobago;LB|LM;72;28;Seattle Sounders FC;1
Clavería;Spain;CDM|CM;68;24;CF Fuenlabrada;1
Roger Guedes;Brazil;ST|CF;75;23;Shandong Luneng TaiShan FC;1
Sabin Merino;Spain;ST|RW|LW;71;28;RC Deportivo;1
Memo Rodriguez;United States;RM|LM|LW;64;24;Houston Dynamo;1
Aritz Elustondo;Spain;RB|CB;77;26;Real Sociedad;1
Giovani Lo Celso;Argentina;CM|CAM;82;24;Tottenham Hotspur;1
Freddy Salazar;Colombia;ST|RM|LM;70;25;Rionegro Águilas;1
Thilo Kehrer;Germany;RB|CB;79;23;Paris Saint-Germain;1
Jannik Pohl;Denmark;ST;65;24;AC Horsens;1
Moses Odjer;Ghana;CM;65;23;Trapani;1
Lorenzo Andrenacci;Italy;GK;66;25;Brescia;1
Andrea Cistana;Italy;CB;73;23;Brescia;1
Callum Ainley;England;CM|RW;61;22;Crewe Alexandra;1
Fabian Ahumada;Chile;ST|RW;62;24;CD Palestino;1
Carlos Lobos;Chile;CDM|CM;66;23;CD Everton de Viña del Mar;1
Jeisson Vargas;Chile;ST|CAM|LW;67;22;Unión La Calera;1
Federico Dimarco;Italy;LB|LM;66;22;Hellas Verona;1
Fabián;Spain;CM;83;24;Napoli;1
Sean Davis;United States;CDM|CM|CAM;70;27;New York Red Bulls;1
Xavier;Portugal;RW|LW;72;28;CD Tondela;1
Raúl Gudiño;Mexico;GK;72;24;Guadalajara;1
Gabriel Ávalos;Paraguay;ST|RM|LM;69;29;Patronato;1
Samu Casado;Spain;GK;62;23;AD Alcorcón;1
Uche Agbo;Nigeria;CDM|CM;68;24;RC Deportivo;1
Bilal Boutobba;France;RM|CAM;64;21;Montpellier Hérault SC;1
Ugurcan Çakir;Turkey;GK;76;24;Trabzonspor;1
Jack Sowerby;England;CM;59;25;Fleetwood Town;1
Mohamed Fares;Algeria;LB|LM|LW;71;24;SPAL;1
André Horta;Portugal;CM;74;23;SC Braga;1
Kaku;Paraguay;CAM;75;25;New York Red Bulls;1
Gonzalo Martínez;Argentina;CAM|CF|RW;77;27;Atlanta United;1
Ramón Ábila;Argentina;ST;77;30;Boca Juniors;1
Marcos Díaz;Argentina;GK;76;34;Boca Juniors;1
Hwang Hee Chan;Korea Republic;ST;77;24;FC Red Bull Salzburg;1
Lucas Villarruel;Argentina;CDM|CM;68;29;LDU Quito;1
Cristian Espinoza;Argentina;RM|LM|RW;74;25;San Jose Earthquakes;1
Michael Covea;Venezuela;RM|CM;66;26;Mineros de Guayana;1
Kieran Dowell;England;LM|CAM;70;22;Wigan Athletic;1
Adrián Arregui;Argentina;CDM|CM;67;27;Independiente Medellín;1
Marcus Coco;France;RM|LM;75;24;FC Nantes;1
Mohamed Mara;Guinea;ST|LM;63;23;Paris FC;1
Rodrigo Noya;Argentina;CB;70;30;Club Necaxa;1
Fabián Sambueza;Argentina;RM|CAM;72;31;Independiente Santa Fe;1
Alistair Coote;Scotland;CM|CAM|LW;57;22;Waterford FC;1
Sead Hakšabanovic;Montenegro;CM|LW;67;21;IFK Norrköping;1
Leonardo Lopes;Portugal;CDM|CM;68;21;Hull City;1
Rafael García;Uruguay;CB;71;31;Colón de Santa Fe;1
Hidde ter Avest;Netherlands;RB|RM;68;23;Udinese;1
Scott McMann;Scotland;LB|LWB|LW;63;24;Hamilton Academical FC;1
Halil Ibrahim Pehlivan;Turkey;LB;68;26;Gençlerbirligi SK;1
Mohammed Ahmed Awaji;Saudi Arabia;GK;58;25;Al Adalah Club;1
Pablo Fornals;Spain;RM|LM|CAM;79;24;West Ham United;1
Juan Manuel Ramos;Uruguay;LB;62;23;La Spezia;1
Giacomo Ricci;Italy;LB;57;23;Castellammare di Stabia;1
Andrea Favilli;Italy;ST;68;23;Genoa;1
Michael Kelly;Scotland;LB;60;22;Bristol Rovers;1
Kieran Tierney;Scotland;LB;77;23;Arsenal;1
Sergio Santos;Brazil;ST|LW;69;25;Philadelphia Union;1
Nicolás Miracco;Argentina;ST;62;29;Club Atlético Central Córdoba;1
George Timotheou;Australia;CB;62;23;SV Zulte Waregem;1
Karol Mets;Estonia;CB;69;27;AIK;1
Jerry Yates;England;ST|LM;65;23;Swindon Town;1
Greg Taylor;Scotland;LB|LWB|LW;71;22;Celtic;1
Aron Elís ?rándarson;Iceland;CM|CAM;65;25;Odense Boldklub;1
Andrei Girotto;Brazil;CB|CDM;77;28;FC Nantes;1
Haris Hajradinovic;Bosnia & Herzegovina;CM|CAM;71;26;Kasimpasa SK;1
Antonio Milic;Croatia;LB|CB;69;26;Rayo Vallecano;1
Franz Brorsson;Sweden;CB;66;24;Esbjerg fB;1
Sam Johnson;Liberia;ST;69;27;Real Salt Lake;1
Omar Colley;Gambia;CB;75;27;Sampdoria;1
Vincent Janssen;Netherlands;ST;76;26;Monterrey;1
Younes Namli;Denmark;RM|CAM;74;26;Colorado Rapids;1
Diego Martínez;Colombia;GK;66;30;Deportivo Pasto;1
Jimmy Martinez;Chile;RM|CM;67;23;Universidad de Chile;1
Jack McMillan;Scotland;RB|LB|LWB|LW;61;22;Livingston FC;1
Reece Grego-Cox;Republic of Ireland;ST|RM;62;23;Crawley Town;1
Ianis Hagi;Romania;CAM;73;21;Rangers FC;1
Hernán Figueredo;Uruguay;CDM|CAM;66;35;Liverpool Fútbol Club;1
Alejandro Zendejas;Mexico;LM;60;22;Guadalajara;1
Sebastian Saucedo;United States;LM|LW;65;23;U.N.A.M.;1
Sotirios Papagiannopoulos;Sweden;CB;71;29;FC København;1
Pablo Aránguiz;Chile;CM|CAM;72;23;Universidad de Chile;1
Harold Preciado;Colombia;ST;72;26;Shenzen FC;1
Jakub Jankto;Czech Republic;LM|CM;74;24;Sampdoria;1
Taulant Seferi;lbania;ST|CAM;58;23;Neuchâtel Xamax FCS;1
Janis Ikaunieks;Latvia;CM|CAM;63;25;Strømsgodset IF;1
Diego Valoyes;Colombia;ST|LM;67;23;Club Atlético Talleres;1
Jonathan Galván;Argentina;CB|CDM;71;28;Club Atlético Central Córdoba;1
Pol Roigé;Spain;RM|LM|CF;62;26;GIF Sundsvall;1
Ricardo Valente;Portugal;RW|LW;69;29;CD Tondela;1
Takumi Minamino;Japan;ST|RM|CAM;77;25;Liverpool;1
Rubén Duarte;Spain;LB;76;24;D. Alavés;1
Felipe Banguero;Colombia;LB;66;31;Millonarios FC;1
Kim Won Gun;Korea Republic;CB;62;28;FC Seoul;1
Kim Min Hyeok;Korea Republic;CM;64;27;Sangju Sangmu FC;1
Park Yong Woo;Korea Republic;CDM|CM;69;26;Sangju Sangmu FC;1
Sebastian Ring;Sweden;LWB|LW;62;25;Kalmar FF;1
Joel Amoroso;Argentina;RM|LM;66;32;FBC Melgar;1
Bart Nieuwkoop;Netherlands;RB;70;24;Willem II;1
Nicolás Mazzola;Argentina;ST;70;30;Unión de Santa Fe;1
Federico Lanzillotta;Argentina;GK;64;27;CD Palestino;1
Juninho Bacuna;Curacao;CDM|LM|CM;71;22;Huddersfield Town;1
Ashley Hunter;England;LM|LW;65;24;Salford City;1
Max Christiansen;Germany;CDM|CM;67;23;Sportverein Waldhof Mannheim 07 e.V.;1
Mauro Laínez;Mexico;RM|LM|LW;66;24;Club Tijuana;1
Nicolás Giménez;Argentina;CM|CAM;74;24;Arsenal de Sarandí;1
Norberto Palmieri;Argentina;CB|CDM|CM;61;24;Club Deportivo Oriente Petrolero;1
David Atanga;Ghana;ST|RM|CAM;66;23;Holstein Kiel;1
Alejandro Melo;Argentina;RM;60;24;Coquimbo Unido;1
Gianluca Scamacca;Italy;ST;66;21;Ascoli;1
Nik Omladic;Slovenia;RM|LM|CM;67;30;FC Hansa Rostock;1
Jermaine Hylton;England;ST|RW|LW;65;27;Motherwell;1
Gil Alcalá;Mexico;GK;71;28;Gallos Blancos de Querétaro;1
